1403892,36.52,99922.85,117.33,0.30,-1.16,-0.45,0.15,5.41,0.15,0.00,1.34,45.735516,-61.909340,184.90,51.37,24.78,17:39:32.40
1403952,36.52,99934.97,116.31,-0.10,-1.21,-0.12,-0.37,5.54,-0.03,0.00,1.02,45.735527,-61.909332,187.00,51.37,24.78,17:39:32.60
1404012,36.52,99954.55,114.66,0.25,-1.33,-1.07,-0.44,5.75,-0.45,0.00,1.02,45.735535,-61.909328,187.00,32.53,28.67,17:39:32.70
1404072,36.53,99968.96,113.17,0.57,-1.39,-0.99,0.04,5.95,-0.25,0.00,1.02,45.735535,-61.909328,187.00,32.53,28.67,17:39:32.70
1404132,36.52,99985.20,111.71,0.68,-1.33,-0.48,0.11,5.82,0.05,0.00,1.08,45.735538,-61.909321,187.20,32.53,28.67,17:39:32.80
1404192,36.53,100007.32,110.22,0.56,-1.30,-0.20,-0.45,5.73,0.32,0.00,1.08,45.735538,-61.909321,187.20,32.53,28.67,17:39:32.80
1404252,36.53,100031.40,108.20,0.16,-1.40,-1.04,-0.75,5.87,0.02,0.00,1.08,45.735542,-61.909317,187.20,32.53,28.67,17:39:32.90
1404312,36.53,100058.64,105.91,0.80,-1.45,-0.97,-0.45,5.80,0.10,0.00,1.08,45.735542,-61.909317,187.20,32.53,28.67,17:39:32.90
1404372,36.53,100085.25,103.67,0.58,-1.44,-0.68,-0.24,5.66,0.25,0.00,1.08,45.735546,-61.909313,187.20,44.46,24.41,17:39:33.00
1404432,36.52,100101.88,102.27,0.10,-1.43,-0.49,-0.52,5.80,0.10,0.00,1.08,45.735546,-61.909313,187.20,44.46,24.41,17:39:33.00
1404492,36.53,100126.86,100.18,0.57,-1.53,-1.17,-0.42,5.92,-0.19,0.00,1.25,45.735546,-61.909309,187.30,44.46,24.41,17:39:33.10
1404552,36.53,100151.62,98.09,0.64,-1.53,-0.55,-0.24,6.19,0.07,0.00,1.02,45.735546,-61.909306,187.00,44.46,24.41,17:39:33.20
1404612,36.52,100167.84,96.73,-0.07,-1.48,-0.47,-0.61,6.35,-0.12,0.00,1.02,45.735546,-61.909306,187.00,44.46,24.41,17:39:33.20
1404672,36.53,100194.48,94.50,0.53,-1.64,-0.98,-0.32,6.46,-0.45,0.00,1.02,45.735550,-61.909302,187.00,50.88,19.46,17:39:33.30
1404732,36.52,100211.71,93.05,1.04,-1.59,-0.98,-0.29,6.35,0.14,0.00,1.08,45.735554,-61.909298,186.70,50.88,19.46,17:39:33.40
1404792,36.52,100238.09,90.83,-0.28,-1.58,-0.47,-0.40,6.33,0.19,0.00,1.08,45.735554,-61.909298,186.70,50.88,19.46,17:39:33.40
1404852,36.52,100259.48,89.04,0.30,-1.70,-1.28,-0.36,6.46,-0.34,0.00,1.08,45.735554,-61.909298,186.70,50.88,19.46,17:39:33.40
1404912,36.52,100280.07,87.31,0.73,-1.74,-0.61,0.14,6.67,-0.32,0.00,1.34,45.735554,-61.909290,186.80,50.88,19.46,17:39:33.50
1404972,36.53,100290.15,86.47,0.98,-1.70,0.04,-0.40,6.40,0.18,0.00,1.34,45.735558,-61.909286,186.80,62.32,18.93,17:39:33.60
1405032,36.54,100314.62,84.41,0.33,-1.80,-1.24,-0.92,6.62,0.07,0.00,1.34,45.735558,-61.909286,186.80,62.32,18.93,17:39:33.60
1405092,36.54,100339.73,82.31,1.10,-1.88,-1.52,-0.13,6.84,-0.10,0.00,1.34,45.735558,-61.909286,186.80,62.32,18.93,17:39:33.70
1405152,36.54,100363.70,80.30,0.64,-1.79,-0.71,-0.07,6.67,0.55,0.00,1.90,45.735558,-61.909275,188.10,62.32,18.93,17:39:33.80
1405212,36.54,100393.05,77.84,-0.19,-1.81,-0.72,-0.29,6.76,0.27,0.00,1.90,45.735558,-61.909275,188.10,62.32,18.93,17:39:33.80
1405272,36.54,100426.41,75.04,0.24,-1.91,-0.84,-0.04,7.08,-0.52,0.00,1.90,45.735558,-61.909275,188.10,62.32,18.93,17:39:33.80
1405332,36.54,100453.86,72.74,1.24,-1.91,-0.16,-0.06,6.96,-0.22,0.00,1.90,45.735561,-61.909264,188.10,72.30,20.26,17:39:34.00
1405392,36.54,100481.86,70.39,0.38,-1.85,-0.19,-0.85,6.99,0.18,0.00,1.90,45.735561,-61.909264,188.10,72.30,20.26,17:39:34.00
1405452,36.54,100506.08,68.37,0.34,-2.02,-1.71,-0.91,7.04,-0.41,0.00,1.90,45.735561,-61.909264,188.10,72.30,20.26,17:39:34.00
1405512,36.54,100529.32,66.42,1.55,-2.02,-0.96,0.00,7.55,0.00,0.00,1.90,45.735561,-61.909264,188.10,72.30,20.26,17:39:34.00
1405572,36.54,100552.08,64.51,0.97,-1.92,-0.38,-0.66,7.24,0.78,0.00,1.90,45.735561,-61.909248,188.10,81.35,18.74,17:39:34.20
1405632,36.54,100584.48,61.80,-0.35,-2.03,-1.72,-0.64,7.19,0.25,0.00,1.90,45.735561,-61.909248,188.10,81.35,18.74,17:39:34.20
1405692,36.54,100600.19,60.11,0.03,-2.22,-1.47,0.46,7.65,-0.45,0.00,1.17,45.735561,-61.909245,187.40,81.35,18.74,17:39:34.30
1405752,36.54,100624.52,58.12,0.45,-2.11,0.77,0.11,7.68,-0.16,0.00,1.24,45.735565,-61.909241,187.10,81.35,18.74,17:39:34.40
1405812,36.55,100638.94,57.24,1.10,-2.28,-0.40,-1.17,7.79,-0.44,0.00,1.24,45.735565,-61.909241,187.10,81.35,18.74,17:39:34.40
1405872,36.55,100663.24,55.21,1.47,-2.37,-1.97,-0.45,8.06,-0.05,0.00,1.17,45.735565,-61.909241,186.00,81.35,18.74,17:39:34.50
1405932,36.56,100690.18,52.96,1.06,-2.43,-1.88,0.10,8.08,0.62,0.00,1.03,45.735569,-61.909241,185.10,81.35,18.74,17:39:34.60
1405992,36.56,100707.24,51.53,0.55,-2.42,-1.70,0.40,8.33,1.19,0.00,1.03,45.735569,-61.909241,185.10,55.58,5.87,17:39:34.70
1406052,36.57,100753.87,47.63,-1.99,-2.36,-0.34,0.07,8.73,0.04,0.00,1.03,45.735569,-61.909241,185.10,55.58,5.87,17:39:34.70
1406112,36.56,100787.52,44.82,0.21,-2.51,-0.02,0.01,8.73,-1.12,0.00,1.48,45.735569,-61.909241,183.80,55.58,5.87,17:39:34.80
1406172,36.56,100817.17,42.34,1.74,-2.47,0.43,-0.83,8.73,-0.59,0.00,1.48,45.735569,-61.909245,183.80,41.41,2.76,17:39:34.90
1406232,36.56,100844.95,40.02,1.18,-2.46,-0.73,-1.64,8.53,0.05,0.00,1.48,45.735569,-61.909245,183.80,41.41,2.76,17:39:34.90
1406292,36.56,100880.34,37.07,1.43,-2.60,-3.32,-0.58,8.73,-0.03,0.00,1.12,45.735569,-61.909245,183.30,41.41,2.76,17:39:35.00
1406352,36.56,100909.39,34.64,0.45,-2.49,-0.75,0.15,8.73,0.75,0.00,1.12,45.735569,-61.909245,183.30,41.41,2.76,17:39:35.00
1406412,36.56,100940.87,32.01,-1.18,-2.49,-1.28,-0.31,8.73,-0.14,0.00,1.48,45.735569,-61.909245,182.90,41.41,2.76,17:39:35.10
1406472,36.55,100966.33,29.89,0.98,-2.64,-0.90,0.50,8.73,-0.44,0.00,1.48,45.735565,-61.909248,182.90,151.18,6.41,17:39:35.20
1406532,36.57,100986.84,28.18,0.01,-2.36,0.26,-0.40,8.66,0.02,0.00,1.48,45.735565,-61.909248,182.90,151.18,6.41,17:39:35.20
1406592,36.57,101012.25,26.06,1.29,-2.63,-0.68,-0.78,8.48,-0.66,0.00,1.48,45.735565,-61.909248,182.90,151.18,6.41,17:39:35.20
